,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,popularity,tagline,title,genres_edited,spoken_languages_edited,production_countries_edited,keywords_edited,year_released,budget_norm,runtime_norm,score_norm,votes_norm,popularity_norm
1104,8000000,Other,USA,Other,Drama,14015786,The Good Girl,R,30.08.2002 00:00,93,6.5,Jennifer Aniston,39603,Mike White,2002,1,0.75197325,80,FALSE,9962,tt0279113,The Good Girl,A discount store clerk strikes up an affair with a stock boy who considers himself the incarnation of Holden Caulfield.,4.388338,It's her last best chance... is she going to take it?,The Good Girl,"Drama, Comedy, Romance",en,"NL, DE, US","suicide, sex, jealousy, dream, blackmail, lie, nudity, motel, marriage, faith, drug, extramarital affair, store",2002,-0.9589831068435711,-0.8798597697748034,0.270487682934535,-0.34536644200433153,-1.0716662622944202
1105,5000000,Other,USA,Spike Lee,Drama,13060843,25th Hour,R,10.01.2003 00:00,135,7.7,Edward Norton,156154,David Benioff,2002,1,1.6121686000000002,160,FALSE,1429,tt0307901,25th Hour,"The filmed adaptation from David Benioff's novel of the same name. Set in New York, a convicted drug dealer named Monty has one day left of freedom before he is sent to prison. Anger, blame, frustration, betrayal, guilt and loneliness are themes on this last day of friends, family, parties, saying goodbye, and setting things straight. A Spike Lee joint.",10.271871,This life was so close to never happening.,25th Hour,"Crime, Drama",en,US,"prison, prisoner, dream, drug dealer, nightclub, american dream, male friendship, melancholy, girlfriend, friendship, aftercreditsstinger",2003,-1.0868793450589163,2.1054080300213,1.6975742536520197,1.5130189234321276,0.5842581269483245
1106,80000000,Other,USA,Other,Animation,73280117,Spirit: Stallion of the Cimarron,G,24.05.2002 00:00,83,7.1,Matt Damon,50166,John Fusco,2002,0,-0.08399853800000001,-10,FALSE,9023,tt0166813,Spirit: Stallion of the Cimarron,"As a wild stallion travels across the frontiers of the Old West, he befriends a young human and finds true love with a mare.",16.724836,Leader. Hero. Legend.,Spirit: Stallion of the Cimarron,"Western, Animation, Adventure, Comedy, Family",en,US,"human being, freedom, mustang, rivalry, wildlife, animation, cavalry, indian war, eyebrow, wild horse",2002,2.1105266103247122,-1.5906378173453042,0.9840309682932769,-0.1769412494696873,2.400449542281561
1107,15000000,Dimension Films,USA,Other,Comedy,30354442,Halloween: Resurrection,R,12.07.2002 00:00,94,4.1,Jamie Lee Curtis,29063,Debra Hill,2002,1,1.023629467,100,FALSE,11442,tt0220506,Halloween: Resurrection,"Serial Killer Michael Myers is not finished with Laurie Strode, and their rivalry finally comes to an end. But is this the last we see of Myers? Freddie Harris and Nora Winston are reality programmers at DangerTainment, and are planning to send a group of 6 thrill-seeking teenagers into the childhood home of Myers. Cameras are placed all over the house and no one can get out of the house... and then Michael arrives home!",8.502529,Evil finds its way home,Halloween: Resurrection,"Horror, Thriller",en,US,"brother sister relationship, innocence, serial killer, michael myers",2002,-0.6605585510077658,-0.8087819650177533,-2.5836854585004345,-0.5134249035507814,0.08627561020004773
1108,30000000,Universal Pictures,USA,Other,Drama,40390647,Blue Crush,PG-13,16.08.2002 00:00,104,5.6,Kate Bosworth,27193,Susan Orlean,2002,1,0.3463549,30,FALSE,9266,tt0300532,Blue Crush,"Nothing gets between Anne Marie and her board. Living in a beach shack with three roommates, she is up before dawn every morning to conquer the waves and count the days until the Pipe Masters competition. Having transplanted herself to Hawaii with no one's blessing but her own, Anne Marie finds all she needs in the adrenaline-charged surf scene - until pro quarterback Matt Tollman comes along...",6.455737999999998,"Three Friends, One Passion, No Limits.",Blue Crush,Adventure,en,"DE, US","sea, surfer, hawaii, sport, job, american football player, pretty woman",2002,-0.021077359931040065,-0.09800391744725254,-0.7998272451035787,-0.5432417273735386,-0.48979511747030735
1109,85000000,Warner Bros.,USA,Other,Action,40077257,Collateral Damage,R,8.02.2002 00:00,108,5.5,Arnold Schwarzenegger,64737,Ronald Roose,2002,0,-0.5285028589999999,-50,FALSE,9884,tt0233469,Collateral Damage,Firefighter Gordon Brewer is plunged into the complex and dangerous world of international terrorism after he loses his wife and child in a bombing credited to Claudio 'The Wolf' Perrini.,10.175503,What would you do if you lost everything?,Collateral Damage,"Action, Thriller, Drama","en, es",US,"terrorist, fbi, colombia, firemen, revenge, explosion, car explosion, bomb attack",2002,2.3236870073502875,0.1863073015809478,-0.9187511259967021,0.055390803964214114,0.5571352873989338
1110,50000000,Columbia Pictures Corporation,USA,Other,Comedy,126293452,Mr. Deeds,PG-13,28.06.2002 00:00,96,5.8,Adam Sandler,118036,Clarence Budington Kelland,2002,1,1.52586904,150,FALSE,2022,tt0280590,Mr. Deeds,"When Longfellow Deeds, a small-town pizzeria owner and poet, inherits $40 billion from his deceased uncle, he quickly begins rolling in a different kind of dough. Moving to the big city, Deeds finds himself besieged by opportunists all gunning for their piece of the pie. Babe, a television tabloid reporter, poses as an innocent small-town girl to do an exposé on Deeds.",6.674356,"Small town kid, big time right hook.",Mr. Deeds,"Comedy, Romance",en,US,"love letter, new hampshire, ferrari, liar, city country contrast, inheritance, billionaire, new york city, kindness, fable, apple tree, corporate take over, chrysler building",2002,0.831564228171261,-0.6666263555036532,-0.5619794833173312,0.90523406221509,-0.42826493175919234
1111,68000000,Paramount Pictures,USA,Other,Action,118907036,The Sum of All Fears,PG-13,31.05.2002 00:00,124,6.4,Ben Affleck,91007,Tom Clancy,2002,1,0.748632882,70,FALSE,4614,tt0164184,The Sum of All Fears,"When the president of Russia suddenly dies, a man whose politics are virtually unknown succeeds him. The change in political leaders sparks paranoia among American CIA officials, so CIA director Bill Cabot recruits a young analyst to supply insight and advice on the situation. Then the unthinkable happens: a nuclear bomb explodes in a U.S. city, and America is quick to blame the Russians.",9.268136,"27,000 nuclear weapons. One is missing.",The Sum of All Fears,"Thriller, Action, Drama","ar, en, ru, uk, de",US,"cia, terrorist, atomic bomb, cold war, nuclear explosion, jack ryan",2002,1.5989416574633317,1.323552177693749,0.15156380204141173,0.47426137178444544,0.30175622429279975
1112,36000000,New Line Cinema,USA,Other,Crime,71756802,John Q,PG-13,15.02.2002 00:00,116,7.1,Denzel Washington,106341,James Kearns,2002,1,0.9932445,100,FALSE,8470,tt0251160,John Q,"John Quincy Archibald is a father and husband whose son is diagnosed with an enlarged heart and then finds out he cannot receive a transplant because HMO insurance will not cover it. Therefore, he decides to take a hospital full of patients hostage until the hospital puts his son's name on the donor's list.",8.867562,Give a father no options and you leave him no choice.,John Q,"Drama, Thriller, Crime","en, es",US,"father son relationship, chicago, heart attack, kidnapping, heart disease, hostage-taking, hospital",2002,0.23471511649965024,0.7549297396373484,0.9840309682932769,0.7187593271310547,0.18901439786019128
1113,4000000,Other,Other,Other,Comedy,6532619,The Rules of Attraction,R,11.10.2002 00:00,110,6.7,James Van Der Beek,45923,Bret Easton Ellis,2002,1,0.63315475,60,FALSE,1809,tt0292644,The Rules of Attraction,"The incredibly spoiled and overprivileged students of Camden College are a backdrop for an unusual love triangle between a drug dealer, a virgin and a bisexual classmate.",6.781935000000002,We all run on instinct,The Rules of Attraction,"Comedy, Drama, Romance","en, de","DE, US","love triangle, independent film, multiple storylines",2002,-1.1295114244640314,0.32846291109504794,0.5083354447207826,-0.24459514437875626,-0.3979867485875594
1114,42000000,Twentieth Century Fox Film Corporation,USA,Other,Crime,41543207,High Crimes,PG-13,5.04.2002 00:00,115,6.3,Jim Caviezel,32605,Joseph Finder,2002,0,-0.010876024,0,FALSE,11560,tt0257756,High Crimes,"High powered lawyer Claire Kubik finds her world turned upside down when her husband, who she thought was Tom Kubik, is arrested and is revealed to be Ron Chapman. Chapman is on trial for a murder of Latin American villagers while he was in the Marines. Claire soon learns that to navigate the military justice system, she'll need help from the somewhat unconventional Charlie Grimes.",8.371005,Everything you trust. Everything you know. May be a lie...,High Crimes,"Drama, Mystery, Thriller, Crime","en, es",US,"based on novel, witness, village, court, love, murder, lawyer, defense, trial, justice, husband, u.s. marine, arrested, classified",2002,0.4905075929303405,0.6838519348802984,0.032639921148287405,-0.456948331368853,0.049258090391667154
1115,15000000,Walt Disney Pictures,USA,Other,Drama,19158074,Tuck Everlasting,PG,11.10.2002 00:00,90,6.7,Alexis Bledel,18985,Natalie Babbitt,2002,1,0.277204933,30,FALSE,13768,tt0283084,Tuck Everlasting,"Natalie Babbitt's award winning book for children comes to the screen in a lavish adaptation from Walt Disney Pictures. Winnie Foster (Alexis Bledel) is a girl in her early teens growing up in the small rural town of Winesap in 1914. Winnie's parents (Victor Garber and Amy Irving) are loving but overprotective, and Winnie longs for a life of greater freedom and adventure.",5.951492,"If you could choose to live forever, would you?",Tuck Everlasting,"Drama, Family, Fantasy, Romance, Science Fiction","en, fr",US,"fountain of youth, based on novel, secret, immortality, forest, woods, teenage crush, teenage girl, teenage boy, mysterious stranger",2002,-0.6605585510077658,-1.0930931840459537,0.5083354447207826,-0.6741168556821971,-0.6317154992507944
1116,30000000,New Line Cinema,USA,Other,Comedy,65016287,About Schmidt,R,3.01.2003 00:00,125,7.2,Jack Nicholson,112029,Louis Begley,2002,1,1.167209567,120,FALSE,2755,tt0257360,About Schmidt,"66-year-old Warren Schmidt is a retired insurance salesman and has no particular plans other than to drive around in the motor home his wife insisted they buy. He's not altogether bitter, but not happy either, as everything his wife does annoys him, and he disapproves of the man his daughter is about to marry. When his wife suddenly dies, he sets out to postpone the imminent marriage of his daughter to a man he doesn't like, while coping with discoveries about his late wife and himself in the process.",11.066473,Schmidt Happens,About Schmidt,"Drama, Comedy",en,US,"wife husband relationship, channel surfing, mullet, spiritual journey, life changing, pioneer village, family gathering",2003,-0.021077359931040065,1.3946299824507993,1.1029548491864012,0.8094534949940725,0.8078994036337891
1117,50000000,Warner Bros.,USA,Other,Crime,31874869,Murder by Numbers,R,19.04.2002 00:00,115,6.1,Sandra Bullock,46166,Tony Gayton,2002,0,-0.36250262,-40,FALSE,11892,tt0264935,Murder by Numbers,"Tenacious homicide detective Cassie Mayweather and her still-green partner are working a murder case, attempting to profile two malevolently brilliant young men: cold, calculating killers whose dark secrets might explain their crimes.",9.645801,The only flaw in their plan was her.,Murder by Numbers,"Crime, Drama, Thriller",en,US,"detective, secret, fbi, homicide, evidence, nerd, vice, intellectual, high school, partner, murder, rich, forensic",2002,0.831564228171261,0.6838519348802984,-0.20520784063796021,-0.2407205517643552,0.4080502969976459
1118,13500000,Other,USA,Other,Drama,15854988,Far from Heaven,PG-13,10.01.2003 00:00,107,7.4,Julianne Moore,38469,Todd Haynes,2002,1,0.17444355600000006,20,FALSE,10712,tt0297884,Far from Heaven,"In 1950s Connecticut, a housewife faces a marital crisis and mounting racial tensions in the outside world.",10.107519,It's time to stop hiding from the truth.,Far from Heaven,"Drama, Romance",en,US,"black people, wife husband relationship, botanist, homosexuality",2003,-0.7245066701154383,0.11522949682389771,1.3408026109726487,-0.36344787420486985,0.5380011440741186
1119,34000000,Other,USA,Other,Animation,23443124,Eight Crazy Nights,PG-13,27.11.2002 00:00,76,5.3,Adam Sandler,19027,Brooks Arthur,2002,0,-0.310496353,-30,FALSE,13376,tt0271263,Eight Crazy Nights,"Adam Sandler invites you to share some holiday cheer in the new, no-holds-barred musical comedy Adam Sandler's 8 Crazy Nights. Davey Stone, a 33-year old party animal, finds himself in trouble with the law after his wild ways go too far.",11.788185,It's naughty. It's nice. It's animated.,Eight Crazy Nights,"Comedy, Animation",en,US,"holiday, musical, beer, basketball, whiskey, jewish, drug, twins, mall, adult animation, christmas, hanukkah",2002,0.14945095768942013,-2.0881824506446547,-1.1565988877829496,-0.6734471730081031,1.0110257399370206
1120,10000000,Other,USA,Other,Comedy,32983713,Friday After Next,R,22.11.2002 00:00,85,5.8,Ice Cube,21274,Ice Cube,2002,1,2.2983713,229,FALSE,10426,tt0293815,Friday After Next,Craig and Day Day have finally moved out of their parents houses and into their own crib. The cousins work nights at a local mall as security guards. When their house is robbed on Christmas Eve they team up to track him down.,5.794821,The party's back in the 'hood!,Friday After Next,Comedy,"en, fr, pt",US,"guard, shopping mall, thief, drug",2002,-0.873718948033341,-1.448482207831204,-0.5619794833173312,-0.6376191499440734,-0.6758106594185117
